Ref_Date,GEO,SEAS,EST,Vector,Coordinate,Value
1994/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,595516.0
1994/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,605904.0
1994/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,621492.0
1994/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,628340.0
1995/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,638940.0
1995/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,640772.0
1995/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,643260.0
1995/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,648492.0
1996/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,650500.0
1996/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,656480.0
1996/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,667620.0
1996/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,679708.0
1997/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,686544.0
1997/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,691388.0
1997/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,701552.0
1997/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,710316.0
1998/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,717868.0
1998/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,715724.0
1998/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,716444.0
1998/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,729608.0
1999/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,746136.0
1999/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,762600.0
1999/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,783376.0
1999/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,800956.0
2000/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,824600.0
2000/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,849592.0
2000/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,868692.0
2000/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,875592.0
2001/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,892400.0
2001/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,890236.0
2001/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,871008.0
2001/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,865916.0
2002/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,881144.0
2002/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,900956.0
2002/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,917772.0
2002/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,938080.0
2003/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,964308.0
2003/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,956164.0
2003/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,974800.0
2003/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,983760.0
2004/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1005244.0
2004/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1033464.0
2004/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1053220.0
2004/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1064520.0
2005/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1075256.0
2005/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1090468.0
2005/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1123356.0
2005/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1147196.0
2006/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1157100.0
2006/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1159408.0
2006/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1171600.0
2006/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1176980.0
2007/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1204296.0
2007/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1226300.0
2007/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1227404.0
2007/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1244376.0
2008/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1277732.0
2008/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1312044.0
2008/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1321836.0
2008/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1245628.0
2009/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1182416.0
2009/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1178612.0
2009/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1195700.0
2009/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1237440.0
2010/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1274704.0
2010/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1278276.0
2010/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1284156.0
2010/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1314636.0
2011/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1355632.0
2011/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1364020.0
2011/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1388332.0
2011/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1406568.0
2012/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1410452.0
2012/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1409916.0
2012/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1418496.0
2012/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1424236.0
2013/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1445632.0
2013/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1445112.0
2013/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1462188.0
2013/12,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1476684.0
2014/03,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1500492.0
2014/06,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1515928.0
2014/09,Canada,Seasonally adjusted at annual rates,"Equals: net domestic income at basic prices (x 1,000,000)",v62468845,1.1.5,1534196.0
1981/03,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-10720.0
1981/06,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-12200.0
1981/09,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-13964.0
1981/12,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-11660.0
1982/03,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-12332.0
1982/06,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-14252.0
1982/09,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-13788.0
1982/12,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-12620.0
1983/03,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-10748.0
1983/06,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-12964.0
1983/09,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-13020.0
1983/12,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-12212.0
1984/03,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-13640.0
1984/06,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-15496.0
1984/09,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-13604.0
1984/12,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-13940.0
1985/03,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-15704.0
1985/06,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-13792.0
1985/09,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-15084.0
1985/12,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-15724.0
1986/03,Canada,Seasonally adjusted at annual rates,"Plus: net investment income from non-residents (x 1,000,000)",v62468846,1.1.6,-18904.0
